soil_type,growth_stage,water_balance_index,weather_risk_index,irrigation_system_type,rice_variety_code,is_weather_estimated,strategy,water_saving_percent,expected_yield_ton_per_ha,yield_baseline_ton_per_ha,ch4_reduction_percent,n2o_change_percent,net_gwp_reduction_percent
LOAM,LAND_PREPARATION,SURPLUS,DROUGHT_MODERATE,TECHNICAL,MEKONGGA,0,CONTINUOUS_FLOODING,-1.67,6.92,6.8,0.21,0.3,-0.06
SANDY,RIPENING,DEFICIT,DROUGHT_MODERATE,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,5.58,6.05,6.0,19.27,3.85,7.04
LOAM,LAND_PREPARATION,NORMAL,DROUGHT_MODERATE,RAINFED,INPARI_42_AGRITAN_GSR,0,DELAYED_IRRIGATION,8.24,6.23,6.2,7.36,3.16,1.79
SANDY,REPRODUCTIVE,NORMAL,NORMAL,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING,0.83,6.52,6.5,3.72,-1.39,2.49
SILTY,REPRODUCTIVE,DEFICIT,DROUGHT_MODERATE,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,14.01,6.22,6.2,12.62,2.21,4.77
CLAY,VEGETATIVE,DEFICIT,DROUGHT_MODERATE,TECHNICAL,CIHERANG,0,CONTINUOUS_FLOODING,-6.56,5.99,6.0,-1.37,-0.22,-0.53
SANDY,RIPENING,NORMAL,EXCESS_HIGH,TECHNICAL,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,9.93,6.84,6.8,17.05,1.1,7.45
SANDY,VEGETATIVE,NORMAL,NORMAL,COMMUNAL_GRAVITY,IR64,0,AWD_MILD,21.85,5.65,5.5,33.47,8.37,11.33
SILTY,VEGETATIVE,NORMAL,DROUGHT_MODERATE,TECHNICAL,INPARI_32,0,AWD_STRICT,36.88,6.43,6.5,50.22,14.33,16.07
LOAM,VEGETATIVE,DEFICIT,DROUGHT_MODERATE,NONE,CIHERANG,0,CONTINUOUS_FLOODING,4.27,6.0,6.0,-1.16,0.98,-1.06
LOAM,REPRODUCTIVE,DEFICIT,DROUGHT_HIGH,TECHNICAL,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,0.91,6.3,6.2,-1.15,0.04,-0.56
SILTY,LAND_PREPARATION,SURPLUS,DROUGHT_MODERATE,COMMUNAL_GRAVITY,IR64,0,DELAYED_IRRIGATION,7.14,5.33,5.5,10.92,3.79,3.14
SANDY,REPRODUCTIVE,NORMAL,DROUGHT_MODERATE,NONE,IR64,0,CONTINUOUS_FLOODING,1.21,5.51,5.5,-0.7,-0.92,0.16
LOAM,RIPENING,NORMAL,DROUGHT_HIGH,COMMUNAL_GRAVITY,CIHERANG,0,PARTIAL_IRRIGATION,20.89,5.83,6.0,20.13,5.94,6.34
SILTY,RIPENING,SURPLUS,DROUGHT_MODERATE,NONE,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,20.37,6.14,6.2,19.79,4.92,6.72
CLAY,LAND_PREPARATION,SURPLUS,NORMAL,TECHNICAL,IR64,0,DELAYED_IRRIGATION,10.2,5.51,5.5,11.46,3.48,3.56
LOAM,RIPENING,DEFICIT,DROUGHT_MODERATE,NONE,MEKONGGA,0,PARTIAL_IRRIGATION,24.14,6.41,6.8,21.61,4.42,7.84
LOAM,VEGETATIVE,NORMAL,DROUGHT_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,18.11,6.12,6.2,18.83,5.87,5.76
LOAM,VEGETATIVE,SURPLUS,DROUGHT_HIGH,COMMUNAL_GRAVITY,IR64,0,PARTIAL_IRRIGATION,20.45,5.37,5.5,19.44,5.91,6.03
CLAY,RIPENING,DEFICIT,DROUGHT_MODERATE,SEMI_TECHNICAL,CIHERANG,0,AWD_STRICT,34.3,5.81,6.0,49.63,14.0,15.97
SILTY,LAND_PREPARATION,SURPLUS,NORMAL,TECHNICAL,IR64,0,DELAYED_IRRIGATION,7.74,5.5,5.5,10.05,2.98,3.16
LOAM,LAND_PREPARATION,DEFICIT,DROUGHT_MODERATE,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING,-0.62,5.56,5.5,-1.23,-0.21,-0.47
SILTY,RIPENING,DEFICIT,DROUGHT_HIGH,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,7.4,5.59,5.5,15.49,1.15,6.69
LOAM,REPRODUCTIVE,DEFICIT,DROUGHT_HIGH,SEMI_TECHNICAL,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,9.2,6.35,6.2,12.69,2.61,4.6
CLAY,VEGETATIVE,NORMAL,EXCESS_HIGH,SEMI_TECHNICAL,IR64,0,AWD_STRICT,34.27,5.41,5.5,49.85,12.49,16.87
CLAY,REPRODUCTIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,-0.71,6.24,6.2,-0.7,-1.64,0.54
CLAY,REPRODUCTIVE,DEFICIT,DROUGHT_MODERATE,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,13.08,5.85,6.0,13.79,2.26,5.3
LOAM,RIPENING,SURPLUS,NORMAL,SEMI_TECHNICAL,INPARI_32,0,PARTIAL_IRRIGATION,18.99,6.15,6.5,19.57,5.45,6.33
SANDY,VEGETATIVE,SURPLUS,EXCESS_HIGH,NONE,IR64,0,CONTINUOUS_FLOODING,-4.15,5.42,5.5,-1.89,1.76,-1.82
SILTY,LAND_PREPARATION,DEFICIT,DROUGHT_HIGH,SEMI_TECHNICAL,INPARI_42_AGRITAN_GSR,0,DELAYED_IRRIGATION,7.63,6.21,6.2,10.23,3.46,2.99
SANDY,REPRODUCTIVE,SURPLUS,EXCESS_HIGH,RAINFED,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,9.74,6.0,6.0,12.08,2.65,4.29
SILTY,REPRODUCTIVE,NORMAL,DROUGHT_HIGH,TECHNICAL,MEKONGGA,0,CONTINUOUS_FLOODING,1.02,6.7,6.8,0.12,-0.37,0.25
SANDY,RIPENING,DEFICIT,DROUGHT_MODERATE,NONE,IR64,0,PARTIAL_IRRIGATION,17.6,5.34,5.5,20.69,5.2,6.99
SILTY,REPRODUCTIVE,DEFICIT,NORMAL,SEMI_TECHNICAL,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,8.67,6.57,6.5,18.26,2.77,7.13
CLAY,RIPENING,NORMAL,EXCESS_HIGH,SEMI_TECHNICAL,IR64,0,AWD_STRICT,36.95,5.33,5.5,50.2,14.05,16.21
SANDY,REPRODUCTIVE,NORMAL,DROUGHT_HIGH,RAINFED,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,10.31,6.31,6.5,15.59,3.23,5.63
SANDY,LAND_PREPARATION,DEFICIT,EXCESS_HIGH,TECHNICAL,CIHERANG,0,CONTINUOUS_FLOODING,-4.52,6.15,6.0,2.53,-0.66,1.54
SANDY,REPRODUCTIVE,SURPLUS,DROUGHT_HIGH,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,9.17,6.35,6.2,17.29,2.16,7.0
SILTY,RIPENING,DEFICIT,DROUGHT_HIGH,NONE,CIHERANG,0,PARTIAL_IRRIGATION,20.93,5.65,6.0,20.58,6.31,6.35
SILTY,REPRODUCTIVE,NORMAL,NORMAL,RAINFED,INPARI_32,0,CONTINUOUS_FLOODING,1.26,6.66,6.5,0.33,-0.77,0.56
LOAM,RIPENING,SURPLUS,NORMAL,SEMI_TECHNICAL,IR64,0,AWD_MILD,20.61,5.31,5.5,35.5,7.36,12.82
SILTY,RIPENING,DEFICIT,DROUGHT_HIGH,NONE,CIHERANG,0,AWD_STRICT,35.93,5.89,6.0,50.09,13.04,16.69
SANDY,VEGETATIVE,NORMAL,DROUGHT_MODERATE,RAINFED,MEKONGGA,0,PARTIAL_IRRIGATION,18.64,6.44,6.8,19.96,5.38,6.55
LOAM,RIPENING,DEFICIT,DROUGHT_HIGH,SEMI_TECHNICAL,IR64,0,PARTIAL_IRRIGATION,19.97,5.19,5.5,19.9,3.91,7.3
CLAY,REPRODUCTIVE,SURPLUS,DROUGHT_HIGH,SEMI_TECHNICAL,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,8.32,6.17,6.0,14.55,3.54,4.98
SANDY,LAND_PREPARATION,NORMAL,DROUGHT_MODERATE,RAINFED,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,-0.99,6.18,6.2,0.58,-1.53,1.08
LOAM,LAND_PREPARATION,NORMAL,DROUGHT_MODERATE,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING,-0.73,6.51,6.5,2.67,-1.65,2.13
CLAY,LAND_PREPARATION,SURPLUS,NORMAL,TECHNICAL,IR64,0,CONTINUOUS_FLOODING,-1.68,5.58,5.5,-1.72,0.08,-0.85
CLAY,VEGETATIVE,DEFICIT,DROUGHT_MODERATE,SEMI_TECHNICAL,INPARI_32,0,AWD_STRICT,36.84,6.42,6.5,49.22,14.38,15.57
CLAY,REPRODUCTIVE,NORMAL,DROUGHT_HIGH,SEMI_TECHNICAL,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,12.2,5.94,6.0,13.87,3.03,4.93
CLAY,REPRODUCTIVE,SURPLUS,DROUGHT_MODERATE,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING,2.17,6.9,6.8,-1.0,0.37,-0.67
SILTY,RIPENING,NORMAL,EXCESS_HIGH,NONE,MEKONGGA,0,AWD_STRICT,32.73,6.65,6.8,47.65,15.03,14.49
SILTY,VEGETATIVE,DEFICIT,DROUGHT_HIGH,RAINFED,CIHERANG,0,PARTIAL_IRRIGATION,21.12,5.8,6.0,19.53,4.34,6.9
CLAY,LAND_PREPARATION,DEFICIT,NORMAL,RAINFED,INPARI_32,0,CONTINUOUS_FLOODING,-1.81,6.53,6.5,-0.3,0.87,-0.6
CLAY,REPRODUCTIVE,DEFICIT,DROUGHT_MODERATE,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING,-0.06,6.99,6.8,1.87,0.42,0.66
LOAM,RIPENING,NORMAL,DROUGHT_HIGH,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,11.09,6.55,6.5,15.78,1.57,6.6
SANDY,VEGETATIVE,NORMAL,DROUGHT_MODERATE,NONE,CIHERANG,0,AWD_MILD,19.51,5.97,6.0,34.28,8.9,11.43
SANDY,REPRODUCTIVE,DEFICIT,EXCESS_HIGH,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,11.28,6.21,6.2,16.31,1.43,6.92
LOAM,VEGETATIVE,NORMAL,EXCESS_HIGH,COMMUNAL_GRAVITY,MEKONGGA,0,AWD_STRICT,34.11,6.57,6.8,49.54,13.36,16.26
LOAM,LAND_PREPARATION,NORMAL,EXCESS_HIGH,TECHNICAL,MEKONGGA,0,CONTINUOUS_FLOODING,-3.16,6.86,6.8,0.64,0.74,-0.09
SILTY,LAND_PREPARATION,NORMAL,DROUGHT_MODERATE,SEMI_TECHNICAL,MEKONGGA,0,CONTINUOUS_FLOODING,0.24,7.04,6.8,0.49,0.95,-0.27
LOAM,RIPENING,SURPLUS,NORMAL,NONE,MEKONGGA,0,AWD_STRICT,33.44,6.71,6.8,49.33,15.04,15.27
CLAY,RIPENING,NORMAL,DROUGHT_HIGH,RAINFED,IR64,0,AWD_MILD,23.2,5.38,5.5,33.88,9.97,10.68
CLAY,REPRODUCTIVE,SURPLUS,DROUGHT_MODERATE,TECHNICAL,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,-2.24,6.04,6.2,1.56,1.52,-0.07
LOAM,VEGETATIVE,NORMAL,DROUGHT_MODERATE,NONE,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.83,5.92,6.0,15.5,0.97,6.79
SILTY,REPRODUCTIVE,SURPLUS,NORMAL,RAINFED,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,0.79,6.21,6.2,-1.49,-0.73,-0.32
LOAM,VEGETATIVE,SURPLUS,DROUGHT_HIGH,RAINFED,IR64,0,AWD_MILD,26.39,5.48,5.5,36.19,8.06,12.78
SILTY,REPRODUCTIVE,DEFICIT,NORMAL,SEMI_TECHNICAL,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,3.04,6.3,6.2,-4.07,-0.24,-1.79
SILTY,RIPENING,DEFICIT,DROUGHT_MODERATE,SEMI_TECHNICAL,IR64,0,AWD_MILD,22.94,5.48,5.5,35.76,7.25,13.0
LOAM,LAND_PREPARATION,SURPLUS,NORMAL,RAINFED,INPARI_32,0,CONTINUOUS_FLOODING,-3.21,6.6,6.5,-1.15,0.48,-0.8
LOAM,REPRODUCTIVE,SURPLUS,EXCESS_HIGH,RAINFED,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,12.68,6.06,6.0,15.42,2.96,5.7
SILTY,VEGETATIVE,DEFICIT,DROUGHT_MODERATE,COMMUNAL_GRAVITY,INPARI_32,0,AWD_MILD,19.2,6.64,6.5,35.5,9.1,11.9
CLAY,REPRODUCTIVE,NORMAL,DROUGHT_HIGH,SEMI_TECHNICAL,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,9.84,5.9,6.0,15.13,1.0,6.6
LOAM,RIPENING,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,18.61,5.93,6.0,34.5,7.08,12.5
LOAM,REPRODUCTIVE,SURPLUS,NORMAL,RAINFED,IR64,0,CONTINUOUS_FLOODING,-3.4,5.58,5.5,-2.65,-1.5,-0.45
SILTY,LAND_PREPARATION,NORMAL,DROUGHT_HIGH,SEMI_TECHNICAL,MEKONGGA,0,DELAYED_IRRIGATION,7.61,6.76,6.8,11.62,2.83,3.97
CLAY,LAND_PREPARATION,NORMAL,NORMAL,NONE,CIHERANG,0,DELAYED_IRRIGATION,5.12,6.09,6.0,10.89,2.49,3.81
LOAM,REPRODUCTIVE,SURPLUS,NORMAL,RAINFED,INPARI_32,0,CONTINUOUS_FLOODING,2.58,6.55,6.5,-0.14,-0.31,0.1
SILTY,LAND_PREPARATION,SURPLUS,NORMAL,NONE,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.01,6.2,6.2,14.44,1.64,5.93
SANDY,REPRODUCTIVE,DEFICIT,NORMAL,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,9.99,6.71,6.5,16.97,1.77,7.06
LOAM,LAND_PREPARATION,DEFICIT,NORMAL,RAINFED,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,12.84,5.91,6.0,14.22,1.76,5.77
SANDY,REPRODUCTIVE,SURPLUS,EXCESS_HIGH,NONE,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,8.94,6.08,6.2,17.92,2.15,7.3
SANDY,VEGETATIVE,NORMAL,DROUGHT_MODERATE,SEMI_TECHNICAL,MEKONGGA,0,AWD_MILD,24.37,6.78,6.8,35.61,7.7,12.7
CLAY,REPRODUCTIVE,DEFICIT,EXCESS_HIGH,SEMI_TECHNICAL,MEKONGGA,0,CONTINUOUS_FLOODING,0.94,6.64,6.8,-1.13,-0.48,-0.28
SILTY,VEGETATIVE,SURPLUS,DROUGHT_MODERATE,NONE,MEKONGGA,0,CONTINUOUS_FLOODING,-0.34,6.76,6.8,0.1,0.19,-0.05
CLAY,RIPENING,DEFICIT,EXCESS_HIGH,NONE,IR64,0,AWD_STRICT,36.04,5.32,5.5,50.24,13.95,16.28
LOAM,VEGETATIVE,DEFICIT,EXCESS_HIGH,NONE,IR64,0,CONTINUOUS_FLOODING_MODIFIED,8.3,5.44,5.5,14.76,1.72,6.04
CLAY,REPRODUCTIVE,NORMAL,DROUGHT_HIGH,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,8.6,6.65,6.5,15.6,1.66,6.47
SILTY,LAND_PREPARATION,SURPLUS,DROUGHT_MODERATE,COMMUNAL_GRAVITY,CIHERANG,0,DELAYED_IRRIGATION,6.64,6.03,6.0,10.63,2.11,3.89
CLAY,LAND_PREPARATION,DEFICIT,DROUGHT_HIGH,SEMI_TECHNICAL,CIHERANG,0,DELAYED_IRRIGATION,8.51,5.92,6.0,7.7,4.9,1.03
SILTY,LAND_PREPARATION,NORMAL,NORMAL,SEMI_TECHNICAL,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,11.33,6.76,6.8,13.12,0.89,5.71
SILTY,VEGETATIVE,DEFICIT,DROUGHT_MODERATE,TECHNICAL,IR64,0,CONTINUOUS_FLOODING,1.26,5.45,5.5,-0.79,-0.45,-0.13
SILTY,VEGETATIVE,DEFICIT,DROUGHT_HIGH,NONE,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.2,6.2,16.83,1.37,7.2
SANDY,VEGETATIVE,SURPLUS,DROUGHT_MODERATE,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,AWD_MILD,23.8,6.3,6.2,31.94,6.64,11.53
CLAY,VEGETATIVE,NORMAL,DROUGHT_HIGH,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,20.31,5.94,6.2,18.49,5.44,5.83
LOAM,REPRODUCTIVE,SURPLUS,EXCESS_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,1.49,6.21,6.2,1.54,0.93,0.23
LOAM,LAND_PREPARATION,DEFICIT,DROUGHT_HIGH,TECHNICAL,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.78,6.28,6.2,13.79,1.27,5.82
SANDY,LAND_PREPARATION,NORMAL,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,2.4,6.16,6.2,-0.28,-0.61,0.19
SANDY,REPRODUCTIVE,SURPLUS,DROUGHT_MODERATE,TECHNICAL,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,1.96,6.19,6.2,0.5,0.33,0.06
CLAY,REPRODUCTIVE,NORMAL,DROUGHT_HIGH,TECHNICAL,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,7.24,6.24,6.2,15.14,1.72,6.22
SILTY,RIPENING,DEFICIT,DROUGHT_MODERATE,TECHNICAL,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,6.49,6.55,6.5,14.59,1.94,5.84
SANDY,REPRODUCTIVE,NORMAL,DROUGHT_HIGH,TECHNICAL,CIHERANG,0,CONTINUOUS_FLOODING,-1.73,6.07,6.0,1.28,0.27,0.46
SILTY,REPRODUCTIVE,DEFICIT,NORMAL,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING,0.49,6.43,6.5,-2.61,-0.92,-0.74
SILTY,REPRODUCTIVE,DEFICIT,NORMAL,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,7.6,6.73,6.8,15.15,1.86,6.15
LOAM,RIPENING,DEFICIT,NORMAL,NONE,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,16.4,5.93,6.2,21.35,6.17,6.79
LOAM,VEGETATIVE,NORMAL,DROUGHT_MODERATE,TECHNICAL,INPARI_32,0,AWD_STRICT,35.91,6.18,6.5,50.38,13.55,16.56
SANDY,LAND_PREPARATION,SURPLUS,EXCESS_HIGH,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING,1.32,6.34,6.5,-0.1,0.74,-0.44
SILTY,REPRODUCTIVE,DEFICIT,DROUGHT_HIGH,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,10.67,5.46,5.5,14.62,2.31,5.66
LOAM,LAND_PREPARATION,SURPLUS,NORMAL,NONE,IR64,0,CONTINUOUS_FLOODING_MODIFIED,14.98,5.47,5.5,11.27,2.32,4.08
LOAM,LAND_PREPARATION,DEFICIT,DROUGHT_HIGH,RAINFED,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,9.06,6.6,6.8,12.76,1.73,5.09
SANDY,LAND_PREPARATION,SURPLUS,NORMAL,NONE,CIHERANG,0,CONTINUOUS_FLOODING,5.25,6.1,6.0,-1.04,1.55,-1.31
SILTY,RIPENING,SURPLUS,DROUGHT_HIGH,TECHNICAL,IR64,0,AWD_STRICT,37.03,5.47,5.5,51.2,14.51,16.43
SANDY,RIPENING,NORMAL,EXCESS_HIGH,SEMI_TECHNICAL,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,8.83,6.53,6.5,15.74,2.23,6.23
SILTY,LAND_PREPARATION,SURPLUS,DROUGHT_HIGH,COMMUNAL_GRAVITY,CIHERANG,0,DELAYED_IRRIGATION,6.1,5.98,6.0,8.21,2.79,2.39
CLAY,LAND_PREPARATION,NORMAL,EXCESS_HIGH,SEMI_TECHNICAL,INPARI_32,0,CONTINUOUS_FLOODING,0.81,6.6,6.5,-1.75,0.46,-1.07
LOAM,REPRODUCTIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,-1.48,6.11,6.2,-2.76,-0.36,-1.11
SILTY,VEGETATIVE,DEFICIT,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,20.86,5.93,6.2,22.36,5.27,7.74
SILTY,LAND_PREPARATION,SURPLUS,NORMAL,TECHNICAL,MEKONGGA,0,CONTINUOUS_FLOODING,-1.54,6.64,6.8,-0.91,-2.03,0.65
SANDY,REPRODUCTIVE,DEFICIT,DROUGHT_HIGH,NONE,MEKONGGA,0,CONTINUOUS_FLOODING,0.24,6.87,6.8,-0.29,-1.12,0.46
CLAY,RIPENING,NORMAL,DROUGHT_MODERATE,RAINFED,MEKONGGA,0,AWD_MILD,20.15,6.76,6.8,35.58,8.16,12.44
CLAY,VEGETATIVE,SURPLUS,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,23.23,6.12,6.2,38.97,6.91,14.7
SANDY,RIPENING,SURPLUS,DROUGHT_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.39,6.25,6.2,37.66,8.5,13.24
SANDY,REPRODUCTIVE,SURPLUS,DROUGHT_MODERATE,RAINFED,IR64,0,CONTINUOUS_FLOODING,0.0,5.61,5.5,0.41,-0.5,0.46
SANDY,RIPENING,NORMAL,DROUGHT_MODERATE,RAINFED,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,11.75,6.26,6.2,14.35,3.19,5.07
SILTY,VEGETATIVE,SURPLUS,EXCESS_HIGH,RAINFED,IR64,0,CONTINUOUS_FLOODING_MODIFIED,9.14,5.63,5.5,14.09,1.56,5.81
LOAM,VEGETATIVE,NORMAL,DROUGHT_MODERATE,RAINFED,MEKONGGA,0,PARTIAL_IRRIGATION,16.29,6.43,6.8,22.36,5.19,7.78
CLAY,LAND_PREPARATION,NORMAL,DROUGHT_MODERATE,NONE,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,8.86,6.79,6.8,13.7,1.74,5.53
LOAM,RIPENING,NORMAL,DROUGHT_MODERATE,SEMI_TECHNICAL,CIHERANG,0,AWD_MILD,19.64,5.84,6.0,34.65,8.31,11.92
SILTY,RIPENING,NORMAL,DROUGHT_MODERATE,RAINFED,CIHERANG,0,AWD_MILD,25.25,6.03,6.0,35.62,6.93,13.11
CLAY,RIPENING,NORMAL,NORMAL,SEMI_TECHNICAL,IR64,0,PARTIAL_IRRIGATION,16.22,5.27,5.5,18.33,5.64,5.65
SANDY,RIPENING,DEFICIT,DROUGHT_MODERATE,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,19.98,6.37,6.2,35.63,8.16,12.46
CLAY,REPRODUCTIVE,NORMAL,EXCESS_HIGH,TECHNICAL,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,11.16,6.45,6.5,14.01,1.47,5.82
CLAY,LAND_PREPARATION,NORMAL,EXCESS_HIGH,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING,-1.45,6.48,6.5,-0.74,-0.04,-0.33
LOAM,RIPENING,NORMAL,DROUGHT_HIGH,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,7.24,6.76,6.8,15.68,3.03,5.78
LOAM,REPRODUCTIVE,NORMAL,DROUGHT_MODERATE,RAINFED,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.71,6.89,6.8,14.8,2.09,5.86
LOAM,REPRODUCTIVE,SURPLUS,EXCESS_HIGH,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING,2.34,6.58,6.5,-2.27,0.8,-1.49
SANDY,LAND_PREPARATION,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,12.13,6.11,6.2,12.99,1.51,5.32
LOAM,REPRODUCTIVE,DEFICIT,NORMAL,RAINFED,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,8.93,6.81,6.8,14.63,1.62,6.03
SILTY,RIPENING,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_42_AGRITAN_GSR,0,PARTIAL_IRRIGATION,19.27,5.83,6.2,18.64,4.99,6.14
SANDY,RIPENING,NORMAL,NORMAL,COMMUNAL_GRAVITY,MEKONGGA,0,AWD_MILD,21.73,6.85,6.8,36.83,8.09,13.06
LOAM,VEGETATIVE,DEFICIT,DROUGHT_HIGH,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,8.48,6.65,6.5,12.99,1.17,5.5
SANDY,VEGETATIVE,DEFICIT,DROUGHT_MODERATE,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,-1.62,6.1,6.2,-1.22,1.34,-1.28
LOAM,LAND_PREPARATION,SURPLUS,DROUGHT_MODERATE,NONE,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING,0.32,6.2,6.2,-4.02,1.18,-2.52
SANDY,REPRODUCTIVE,DEFICIT,DROUGHT_HIGH,TECHNICAL,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,14.58,6.8,6.8,16.13,2.03,6.52
SILTY,VEGETATIVE,DEFICIT,EXCESS_HIGH,NONE,INPARI_42_AGRITAN_GSR,0,AWD_MILD,21.55,6.24,6.2,35.49,6.86,13.08
LOAM,LAND_PREPARATION,NORMAL,DROUGHT_HIGH,TECHNICAL,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,9.64,6.56,6.8,16.27,1.5,6.87
LOAM,RIPENING,NORMAL,EXCESS_HIGH,SEMI_TECHNICAL,CIHERANG,0,AWD_MILD,22.74,6.05,6.0,34.83,8.74,11.78
SANDY,RIPENING,SURPLUS,DROUGHT_MODERATE,COMMUNAL_GRAVITY,IR64,0,PARTIAL_IRRIGATION,17.41,5.2,5.5,18.53,3.71,6.76
LOAM,RIPENING,SURPLUS,NORMAL,NONE,IR64,0,PARTIAL_IRRIGATION,16.02,5.36,5.5,17.98,4.37,6.16
